EmployeeID,FullName,FirstName,LastName,Email,Gender,DateOfBirth,Age,HireDate,TerminationDate,IsActive,YearsAtCompany,DepartmentID,JobRoleID,LocationID,EducationID,ManagerID
960,Khadija Zeidan,Khadija,Zeidan,khadija.zeidan@outlook.com,Female,1983-07-03,,2019-01-15,,0,,3,2,3,3,14.0
961,Saif Haggag,Saif,Haggag,saif.haggag@icloud.com,Male,2000-07-09,,2017-11-06,,0,,3,3,3,1,11.0
962,Ezzat Tawfiq,Ezzat,Tawfiq,ezzat.tawfiq@outlook.com,Male,1997-02-02,,2018-09-09,2024-03-13,1,,3,1,1,1,35.0
963,Adel Rafla,Adel,Rafla,adel.rafla@gmail.com,Male,1996-02-28,,2015-03-23,,1,,1,1,4,3,20.0
964,Farida Nasr,Farida,Nasr,farida.nasr@yahoo.com,Female,1996-07-04,,2023-02-05,,1,,3,4,1,2,14.0
965,Samira El-Taher,Samira,El-Taher,samira.el-taher@hotmail.com,Female,1985-07-08,,2025-04-23,,1,,5,1,3,1,23.0
966,Yasin Selim,Yasin,Selim,yasin.selim@hotmail.com,Male,1986-06-07,,2020-11-13,,1,,1,2,4,1,26.0
967,Hussein Rashad,Hussein,Rashad,hussein.rashad@yahoo.com,Male,1984-10-11,,2015-04-24,,0,,5,5,1,1,11.0
968,Kareem Ezzat,Kareem,Ezzat,kareem.ezzat@yahoo.com,Male,1988-03-22,,2025-06-18,,0,,2,2,2,1,26.0
969,Nadia El-Sherbiny,Nadia,El-Sherbiny,nadia.el-sherbiny@gmail.com,Female,1982-05-07,,2018-06-01,,1,,4,5,3,1,49.0
970,Mahmoud El-Sawy,Mahmoud,El-Sawy,mahmoud.el-sawy@icloud.com,Male,1985-07-02,,2021-12-11,,1,,2,4,3,3,21.0
971,Zain Iskander,Zain,Iskander,zain.iskander@hotmail.com,Male,2000-08-02,,2023-05-24,,0,,1,5,3,1,28.0
972,Sara Zekry,Sara,Zekry,sara.zekry@icloud.com,Female,1986-09-23,,2022-03-26,,1,,1,1,4,3,1.0
973,Ahmad Abraam,Ahmad,Abraam,ahmad.abraam@gmail.com,Male,1986-04-19,,2023-04-20,2024-04-30,1,,3,2,4,2,15.0
974,Dina Zarif,Dina,Zarif,dina.zarif@gmail.com,Female,1980-06-21,,2017-07-26,,1,,4,3,2,3,1.0
975,Bassem Zakhary,Bassem,Zakhary,bassem.zakhary@hotmail.com,Male,1986-10-14,,2020-07-28,,1,,4,1,3,2,9.0
976,Malak Abdelnabi,Malak,Abdelnabi,malak.abdelnabi@hotmail.com,Female,2000-09-07,,2021-08-21,,0,,3,5,2,3,34.0
977,Randa El-Hennawy,Randa,El-Hennawy,randa.el-hennawy@hotmail.com,Female,1989-01-04,,2021-08-18,,1,,3,4,3,2,43.0
978,Dunya Alaa el-Din,Dunya,Alaa el-Din,dunya.el-din@gmail.com,Female,1994-03-02,,2019-03-17,,0,,2,5,1,3,45.0
979,Ezzat Ragab,Ezzat,Ragab,ezzat.ragab@outlook.com,Male,1990-04-16,,2017-12-11,,1,,4,1,2,1,34.0
980,Zain Tamim,Zain,Tamim,zain.tamim@outlook.com,Female,1988-03-18,,2018-02-12,2024-04-14,1,,4,3,1,2,46.0
981,Mervat Alaa el-Din,Mervat,Alaa el-Din,mervat.el-din@outlook.com,Female,2000-01-11,,2025-07-01,,1,,1,2,3,1,3.0
982,Hossam El-Hadidy,Hossam,El-Hadidy,hossam.el-hadidy@hotmail.com,Male,1998-09-02,,2024-12-04,2025-03-18,0,,1,4,2,3,33.0
983,Mona Ragab,Mona,Ragab,mona.ragab@outlook.com,Female,1980-04-16,,2022-04-14,2024-02-11,0,,2,2,3,3,6.0
984,Nihal Mokhtar,Nihal,Mokhtar,nihal.mokhtar@hotmail.com,Female,1995-05-14,,2022-12-03,,1,,3,3,3,3,27.0
985,Sherif Abdelsalam,Sherif,Abdelsalam,sherif.abdelsalam@yahoo.com,Male,1991-06-20,,2020-09-25,,1,,5,1,4,2,22.0
986,Salma Hafez,Salma,Hafez,salma.hafez@icloud.com,Female,1995-08-20,,2017-11-05,,1,,3,5,3,1,12.0
987,Hussein El-Demerdash,Hussein,El-Demerdash,hussein.el-demerdash@outlook.com,Male,1988-01-09,,2025-08-23,,1,,1,2,3,3,23.0
988,Noor Helal,Noor,Helal,noor.helal@gmail.com,Female,1985-08-10,,2021-04-05,,1,,5,2,1,2,27.0
989,Naguib Hafez,Naguib,Hafez,naguib.hafez@icloud.com,Male,1984-12-05,,2020-10-27,,1,,1,4,1,2,23.0
990,Sobhy El-Khayyat,Sobhy,El-Khayyat,sobhy.el-khayyat@gmail.com,Male,1998-05-23,,2024-04-07,,1,,1,1,4,2,8.0
991,Ebtisam Ali,Ebtisam,Ali,ebtisam.ali@gmail.com,Female,1981-04-26,,2015-02-08,,1,,2,3,4,1,28.0
992,Ragaa Elzohairy,Ragaa,Elzohairy,ragaa.elzohairy@hotmail.com,Female,1985-08-27,,2015-06-13,2022-02-18,1,,4,3,3,1,2.0
993,Mohamed Elgammal,Mohamed,Elgammal,mohamed.elgammal@gmail.com,Male,1982-11-25,,2019-08-03,,1,,2,4,4,1,48.0
994,Warda Bahgat,Warda,Bahgat,warda.bahgat@hotmail.com,Female,1999-05-15,,2020-05-27,,1,,2,4,1,1,5.0
995,Rola Abdelrahman,Rola,Abdelrahman,rola.abdelrahman@hotmail.com,Female,1994-10-06,,2024-02-08,,1,,2,4,2,2,43.0
996,Saeed El-Alfi,Saeed,El-Alfi,saeed.el-alfi@icloud.com,Male,1989-04-26,,2025-04-11,,1,,3,5,3,3,40.0
997,Salah Dawood,Salah,Dawood,salah.dawood@hotmail.com,Male,1983-04-12,,2022-11-12,,1,,1,1,4,3,41.0
998,Abdelkareem Zekry,Abdelkareem,Zekry,abdelkareem.zekry@yahoo.com,Male,1989-10-11,,2022-10-12,2024-09-21,1,,1,1,2,1,1.0
999,Sawsan Khalil,Sawsan,Khalil,sawsan.khalil@gmail.com,Female,1983-12-08,,2025-09-25,2025-11-12,1,,3,5,2,2,36.0
1000,Fatima Rashad,Fatima,Rashad,fatima.rashad@gmail.com,Female,1988-12-09,,2023-06-06,,1,,3,3,4,2,48.0
